quality_real,quality_prevista,residuo,alcohol,density
5,5.2023945346198746,-0.20239453461987456,8.6,0.99936
6,6.764958956195403,-0.7649589561954029,13.4,0.9884
4,6.536509555960418,-2.536509555960418,12.7,0.99144
5,5.399610986683728,-0.39961098668372763,9.2,0.99324
6,5.724832584090051,0.27516741590994886,10.2,0.99174
7,5.332818448417816,1.6671815515821837,9.0,0.99792
7,5.332818448417816,1.6671815515821837,9.0,0.99792
7,5.332818448417816,1.6671815515821837,9.0,0.99792
7,5.332818448417816,1.6671815515821837,9.0,0.99792
7,5.332818448417816,1.6671815515821837,9.0,0.99792
7,5.332818448417816,1.6671815515821837,9.0,0.99792
7,5.332818448417816,1.6671815515821837,9.0,0.99792
5,6.277214370161859,-1.2772143701618592,11.9,0.99043
6,5.333369257075993,0.6666307429240073,9.0,0.99654
5,5.332954154898816,-0.3329541548988164,9.0,0.99758
6,5.983732624546874,0.016267375453126398,11.0,0.99374
7,5.332818448417816,1.6671815515821837,9.0,0.99792
5,5.659632601292345,-0.659632601292345,10.0,0.99243
5,5.886976392843888,-0.8869763928438879,10.7,0.99216
5,5.886980384210976,-0.8869803842109762,10.7,0.99215
8,6.764507931714432,1.2354920682855681,13.4,0.98953
6,5.9841157957873445,0.01588420421265546,11.0,0.99278
5,5.659632601292345,-0.659632601292345,10.0,0.99243
5,5.886976392843888,-0.8869763928438879,10.7,0.99216
5,5.886980384210976,-0.8869803842109762,10.7,0.99215
6,5.9841157957873445,0.01588420421265546,11.0,0.99278
6,5.984483001559462,0.01551699844053811,11.0,0.99186
7,6.0174003066418305,0.9825996933581695,11.1,0.99072
5,5.9517892130340355,-0.9517892130340355,10.9,0.99244
5,6.147201567174006,-1.1472015671740063,11.5,0.99084
8,6.764507931714432,1.2354920682855681,13.4,0.98953
5,5.462819277304404,-0.462819277304404,9.4,0.99754
5,5.462819277304404,-0.462819277304404,9.4,0.99754
5,5.462819277304404,-0.462819277304404,9.4,0.99754
6,5.8531131337616085,0.14688686623839153,10.6,0.99567
5,5.462819277304404,-0.462819277304404,9.4,0.99754
4,6.309473099674667,-2.3094730996746673,12.0,0.99094
6,5.723403674672462,0.27659632532753786,10.2,0.99532
6,5.8531131337616085,0.14688686623839153,10.6,0.99567
5,6.797820382138535,-1.7978203821385348,13.5,0.9874
5,5.5600464903238,-0.5600464903238,9.7,0.99794
6,6.374285919864814,-0.3742859198648141,12.2,0.99122
5,6.406333106921947,-1.406333106921947,12.3,0.99226
6,6.374285919864814,-0.3742859198648141,12.2,0.99122
7,6.114679407433374,0.8853205925666261,11.4,0.99099
7,6.5365494696313,0.4634505303687,12.7,0.99134
5,5.5600464903238,-0.5600464903238,9.7,0.99794
6,5.918951735293433,0.0810482647065669,10.8,0.99338
6,5.983708676344344,0.016291323655655887,11.0,0.9938
5,5.496095805424712,-0.4960958054247122,9.5,0.9955
6,5.689967491868624,0.31003250813137573,10.1,0.99776
7,6.699539448207843,0.300460551792157,13.2,0.98964
5,5.267830008075786,-0.2678300080757863,8.8,0.99808
5,5.496091814057625,-0.4960918140576247,9.5,0.99551
5,5.496103788158889,-0.496103788158889,9.5,0.99548
6,5.496131727728507,0.5038682722714931,9.5,0.99541
5,5.496095805424712,-0.4960958054247122,9.5,0.9955
5,5.496151684563948,-0.496151684563948,9.5,0.99536
6,5.788360184077787,0.21163981592221326,10.4,0.99524
6,5.625705480336653,0.3742945196633469,9.9,0.9961
5,5.659708437267022,-0.6597084372670219,10.0,0.99224
6,5.689967491868624,0.31003250813137573,10.1,0.99776
6,5.463026828392993,0.5369731716070074,9.4,0.99702
5,5.430744150677655,-0.43074415067765504,9.3,0.99657
5,5.952060625996036,-0.9520606259960358,10.9,0.99176
5,6.114411985838462,-1.114411985838462,11.4,0.99166
5,5.75702346036236,-0.75702346036236,10.3,0.99242
6,5.984790336825256,0.015209663174744037,11.0,0.99109
5,5.952060625996036,-0.9520606259960358,10.9,0.99176
6,5.919191217318728,0.080808782681272,10.8,0.99278
5,5.75702346036236,-0.75702346036236,10.3,0.99242
6,5.984790336825256,0.015209663174744037,11.0,0.99109
5,5.430744150677655,-0.43074415067765504,9.3,0.99657
5,5.7240981725458155,-0.7240981725458155,10.2,0.99358
6,5.7240981725458155,0.27590182745418446,10.2,0.99358
6,5.919191217318728,0.080808782681272,10.8,0.99278
3,5.820100035869124,-2.8201000358691237,10.5,0.99705
5,6.0172087210215945,-1.0172087210215945,11.1,0.9912
5,5.952060625996036,-0.9520606259960358,10.9,0.99176
5,6.114411985838462,-1.114411985838462,11.4,0.99166
5,5.755287215678977,-0.7552872156789769,10.3,0.99677
7,6.601322376150565,0.3986776238494354,12.9,0.99172
5,5.626024789703712,-0.6260247897037123,9.9,0.9953
6,6.0818698692623885,-0.08186986926238848,11.3,0.99186
6,6.146786464996829,-0.14678646499682912,11.5,0.99188
6,6.146786464996829,-0.14678646499682912,11.5,0.99188
5,5.887207892135006,-0.887207892135006,10.7,0.99158
6,5.788368166811963,0.21163183318803735,10.4,0.99522
6,6.471457253744976,-0.47145725374497616,12.5,0.99176
5,5.496063874488007,-0.4960638744880068,9.5,0.99558
7,6.082173213161094,0.9178267868389058,11.3,0.9911
6,6.634407318650638,-0.6344073186506378,13.0,0.99016
6,6.146786464996829,-0.14678646499682912,11.5,0.99188
5,6.147712462161301,-1.1477124621613006,11.5,0.98956
6,6.0818698692623885,-0.08186986926238848,11.3,0.99186
7,6.699148294233196,0.30085170576680387,13.2,0.99062
7,6.146443207427241,0.8535567925727587,11.5,0.99274
5,5.5295559364310805,-0.5295559364310805,9.6,0.993
5,5.5295559364310805,-0.5295559364310805,9.6,0.993
6,5.560102369463036,0.4398976305369642,9.7,0.9978
5,5.399068160759727,-0.39906816075972706,9.2,0.9946
5,5.139493579264993,-0.13949357926499317,8.4,0.99429
6,6.43968946238402,-0.4396894623840204,12.4,0.99002
6,6.43968946238402,-0.4396894623840204,12.4,0.99002
5,5.399068160759727,-0.39906816075972706,9.2,0.9946
5,5.139493579264993,-0.13949357926499317,8.4,0.99429
6,6.212102197440094,-0.2121021974400943,11.7,0.9909
6,5.984051933913932,0.015948066086068025,11.0,0.99294
6,6.277210378794772,-0.27721037879477173,11.9,0.99044
7,6.6995633964103725,0.30043660358962754,13.2,0.98958
6,6.212102197440094,-0.2121021974400943,11.7,0.9909
5,5.365009324690124,-0.36500932469012426,9.1,0.9986
6,6.503576285409697,-0.5035762854096966,12.6,0.99262
5,5.365009324690124,-0.36500932469012426,9.1,0.9986
6,5.822067779843625,0.1779322201563751,10.5,0.99212
5,5.852869660369226,-0.8528696603692261,10.6,0.99628
6,6.503576285409697,-0.5035762854096966,12.6,0.99262
7,6.862054454100887,0.1379455458991128,13.7,0.98913
6,6.309764469472109,-0.30976446947210867,12.0,0.99021
7,6.471369443669035,0.528630556330965,12.5,0.99198
6,6.341408528453329,-0.3414085284533286,12.1,0.99226
6,6.081977636173771,-0.08197763617377074,11.3,0.99159
6,6.309764469472109,-0.30976446947210867,12.0,0.99021
6,5.7570953049699485,0.24290469503005152,10.3,0.99224
6,6.5368128998591235,-0.5368128998591235,12.7,0.99068
5,5.398561257139521,-0.3985612571395212,9.2,0.99587
5,5.398561257139521,-0.3985612571395212,9.2,0.99587
6,5.495385342083006,0.5046146579169939,9.5,0.99728
6,5.691611935108978,0.3083880648910222,10.1,0.99364
6,5.691611935108978,0.3083880648910222,10.1,0.99364
7,6.634399335916462,0.3656006640835381,13.0,0.99018
6,6.667061193505182,-0.667061193505182,13.1,0.98968
6,5.984514932496168,0.015485067503831829,11.0,0.99178
5,5.398561257139521,-0.3985612571395212,9.2,0.99587
6,5.46339403416511,0.5366059658348901,9.4,0.9961
6,5.495385342083006,0.5046146579169939,9.5,0.99728
6,5.723395691938286,0.27660430806171377,10.2,0.99534
6,5.691611935108978,0.3083880648910222,10.1,0.99364
4,5.2026819130502275,-1.2026819130502275,8.6,0.99864
5,5.332882310291228,-0.33288231029122795,9.0,0.99776
5,5.528578051494462,-0.5285780514944616,9.6,0.99545
7,5.6269467955010946,1.3730532044989054,9.9,0.99299
5,5.820259690552653,-0.8202596905526534,10.5,0.99665
5,6.114799148446021,-1.1147991484460213,11.4,0.99069
5,5.463066742063875,-0.46306674206387477,9.4,0.99692
4,6.016394482135595,-2.0163944821355946,11.1,0.99324
6,5.299941057006331,0.7000589429936692,8.9,0.99896
6,5.299941057006331,0.7000589429936692,8.9,0.99896
5,5.919398768407316,-0.9193987684073157,10.8,0.99226
6,6.373870817687638,-0.37387081768763775,12.2,0.99226
6,5.299941057006331,0.7000589429936692,8.9,0.99896
6,6.4718563904538,-0.4718563904537998,12.5,0.99076
6,6.373870817687638,-0.37387081768763775,12.2,0.99226
6,6.4718563904538,-0.4718563904537998,12.5,0.99076
6,5.299941057006331,0.7000589429936692,8.9,0.99896
6,5.9182652201542565,0.08173477984574351,10.8,0.9951
6,6.114140572876463,-0.11414057287646262,11.4,0.99234
5,5.919398768407316,-0.9193987684073157,10.8,0.99226
5,5.853907415812168,-0.8539074158121682,10.6,0.99368
5,5.3994273837976685,-0.3994273837976685,9.2,0.9937
6,6.374170170219256,-0.3741701702192559,12.2,0.99151
6,6.407151337175035,-0.40715133717503527,12.3,0.99021
6,5.7885397955967575,0.21146020440324254,10.4,0.99479
6,5.788296322204375,0.21170367779562493,10.4,0.9954
7,5.984522915230344,1.015477084769656,11.0,0.99176
5,5.853907415812168,-0.8539074158121682,10.6,0.99368
5,5.3994273837976685,-0.3994273837976685,9.2,0.9937
4,6.795800750391887,-2.795800750391887,13.5,0.99246
6,6.114755243408051,-0.11475524340805077,11.4,0.9908
6,6.147560790211948,-0.1475607902119478,11.5,0.98994
7,6.960107880107549,0.03989211989245067,14.0,0.98746
7,6.472047976074036,0.5279520239259643,12.5,0.99028
7,6.472047976074036,0.5279520239259643,12.5,0.99028
7,6.570077453878168,0.4299225461218317,12.8,0.98867
7,6.049455476433139,0.9505445235668608,11.2,0.99174
7,6.049455476433139,0.9505445235668608,11.2,0.99174
6,6.829161097221049,-0.829161097221049,13.6,0.99021
6,5.399690814025492,0.600309185974508,9.2,0.99304
7,6.472047976074036,0.5279520239259643,12.5,0.99028
6,6.017073014540594,-0.0170730145405944,11.1,0.99154
7,6.049455476433139,0.9505445235668608,11.2,0.99174
7,6.960107880107549,0.03989211989245067,14.0,0.98746
6,6.829161097221049,-0.829161097221049,13.6,0.99021
5,5.463593602519522,-0.46359360251952175,9.4,0.9956
7,7.024900743462255,-0.024900743462255015,14.2,0.98779
6,6.700050343195137,-0.7000503431951373,13.2,0.98836
6,6.049599165648315,-0.049599165648315235,11.2,0.99138
5,5.722529565280139,-0.7225295652801389,10.2,0.99751
7,6.570077453878168,0.4299225461218317,12.8,0.98867
5,5.692070942324125,-0.6920709423241247,10.1,0.99249
5,5.692070942324125,-0.6920709423241247,10.1,0.99249
5,5.757035434463625,-0.7570354344636252,10.3,0.99239
6,5.626096634311301,0.3739033656886992,9.9,0.99512
5,6.147145688034771,-1.1471456880347706,11.5,0.99098
5,5.332499139050757,-0.332499139050757,9.0,0.99872
5,5.332499139050757,-0.332499139050757,9.0,0.99872
6,6.342733662326624,-0.3427336623266237,12.1,0.98894
6,6.732558533150962,-0.7325585331509616,13.3,0.988245
8,6.146235656338653,1.8537643436613473,11.5,0.99326
4,5.983916227432932,-1.9839162274329318,11.0,0.99328
6,5.886952444641359,0.11304755535864075,10.7,0.99222
5,5.462244520443698,-0.462244520443698,9.4,0.99898
6,5.75604956679283,0.24395043320716958,10.3,0.99486
5,5.431259037032037,-0.43125903703203683,9.3,0.99528
6,6.3096008234214915,-0.30960082342149153,12.0,0.99062
6,5.984099830318991,0.015900169681009046,11.0,0.99282
5,5.430971658601684,-0.43097165860168385,9.3,0.996
5,5.692513984070919,-0.6925139840709189,10.1,0.99138
6,6.017025118135535,-0.017025118135535422,11.1,0.99166
6,5.626511736488477,0.37348826351152287,9.9,0.99408
6,5.984103821686079,0.01589617831392065,11.0,0.99281
6,5.984099830318991,0.015900169681009046,11.0,0.99282
6,6.472303423567682,-0.4723034235676824,12.5,0.98964
7,6.537275898441359,0.4627241015586412,12.7,0.98952
5,5.431494527690243,-0.4314945276902433,9.3,0.99469
5,5.430971658601684,-0.43097165860168385,9.3,0.996
5,5.692513984070919,-0.6925139840709189,10.1,0.99138
5,5.267422888632786,-0.26742288863278585,8.8,0.9991
6,6.049962380053345,-0.04996238005334508,11.2,0.99047
7,5.919590354027552,1.0804096459724484,10.8,0.99178
5,5.267422888632786,-0.26742288863278585,8.8,0.9991
6,6.049962380053345,-0.04996238005334508,11.2,0.99047
5,5.7571631582104486,-0.7571631582104486,10.3,0.99207
5,6.30924160038355,-1.30924160038355,12.0,0.99152
6,5.496542838538595,0.5034571614614052,9.5,0.99438
6,5.496542838538595,0.5034571614614052,9.5,0.99438
6,5.593195294697286,0.4068047053027142,9.8,0.99622
5,5.332894284392492,-0.33289428439249225,9.0,0.99773
7,6.634119940220285,0.36588005977971516,13.0,0.99088
7,6.244492642066815,0.755507357933185,11.8,0.99108
5,5.267849964911227,-0.26784996491122737,8.8,0.99803
4,6.048936598711668,-2.048936598711668,11.2,0.99304
6,5.496542838538595,0.5034571614614052,9.5,0.99438
4,5.463641498924581,-1.4636414989245807,9.4,0.99548
6,5.496091814057625,0.5039081859423753,9.5,0.99551
6,5.789844972634611,0.21015502736538938,10.4,0.99152
7,5.593394863051698,1.4066051369483024,9.8,0.99572
6,5.789844972634611,0.21015502736538938,10.4,0.99152
6,5.757015477628183,0.24298452237181678,10.3,0.99244
4,5.463641498924581,-1.4636414989245807,9.4,0.99548
6,5.496091814057625,0.5039081859423753,9.5,0.99551
7,6.277266257934007,0.7227337420659934,11.9,0.9903
7,6.5689000005871385,0.4310999994128615,12.8,0.99162
6,6.634008181941814,-0.6340081819418142,13.0,0.99116
7,5.78957355967261,1.2104264403273897,10.4,0.9922
6,5.789561585571346,0.21043841442865396,10.4,0.99223
5,5.8859186805655055,-0.8859186805655055,10.7,0.99481
7,5.886720945350241,1.1132790546497588,10.7,0.9928
7,6.277266257934007,0.7227337420659934,11.9,0.9903
6,5.788739363951169,0.21126063604883072,10.4,0.99429
7,6.5689000005871385,0.4310999994128615,12.8,0.99162
6,5.626328133602418,0.373671866397582,9.9,0.99454
6,5.626328133602418,0.373671866397582,9.9,0.99454
6,5.4623842182917866,0.5376157817082134,9.4,0.99863
6,6.114675416066286,-0.1146754160662864,11.4,0.991
6,5.626328133602418,0.373671866397582,9.9,0.99454
6,5.4623842182917866,0.5376157817082134,9.4,0.99863
5,5.3996389262533455,-0.3996389262533455,9.2,0.99317
7,5.822223443160066,1.1777765568399339,10.5,0.99173
7,5.983409323812726,1.016590676187274,11.0,0.99455
7,5.983409323812726,1.016590676187274,11.0,0.99455
5,6.341568183136858,-1.3415681831368582,12.1,0.99186
7,5.983409323812726,1.016590676187274,11.0,0.99455
7,6.569770118612374,0.43022988138762575,12.8,0.98944
6,5.821237575489271,0.17876242451072866,10.5,0.9942
6,5.821237575489271,0.17876242451072866,10.5,0.9942
6,5.821237575489271,0.17876242451072866,10.5,0.9942
5,5.497341111956242,-0.4973411119562421,9.5,0.99238
6,5.397782940557315,0.602217059442685,9.2,0.99782
6,6.017244643325389,-0.01724464332538922,11.1,0.99111
7,6.406967734288977,0.593032265711023,12.3,0.99067
6,6.017244643325389,-0.01724464332538922,11.1,0.99111
6,6.505108970371579,-0.5051089703715794,12.6,0.98878
5,5.497341111956242,-0.4973411119562421,9.5,0.99238
6,5.397782940557315,0.602217059442685,9.2,0.99782
6,5.918784097875728,0.08121590212427243,10.8,0.9938
6,6.082041498047182,-0.08204149804718242,11.3,0.99143
7,6.569770118612374,0.43022988138762575,12.8,0.98944
6,5.821237575489271,0.17876242451072866,10.5,0.9942
6,5.593331001178286,0.40666899882171403,9.8,0.99588
6,5.169525125942566,0.8304748740574341,8.5,1.00038
5,5.431674139209214,-0.43167413920921405,9.3,0.99424
5,5.39840559382308,-0.39840559382307994,9.2,0.99626
6,6.1147712088764035,-0.11477120887640346,11.4,0.99076
6,5.169525125942566,0.8304748740574341,8.5,1.00038
5,5.431674139209214,-0.43167413920921405,9.3,0.99424
4,5.139066502986552,-1.1390665029865517,8.4,0.99536
5,5.399634934886257,-0.3996349348862571,9.2,0.99318
5,5.39840559382308,-0.39840559382307994,9.2,0.99626
6,5.787553927925963,0.21244607207403732,10.4,0.99726
6,6.179496218990609,-0.17949621899060908,11.6,0.99126
6,6.439705427852373,-0.4397054278523731,12.4,0.98998
6,5.787553927925963,0.21244607207403732,10.4,0.99726
5,5.432153103259802,-0.43215310325980205,9.3,0.99304
6,6.375092176016638,-0.37509217601663813,12.2,0.9892
6,5.984043951179756,0.01595604882024393,11.0,0.99296
5,6.1148869585219625,-1.1148869585219625,11.4,0.99047
5,5.497333129222066,-0.4973331292220662,9.5,0.9924
5,5.397351872911785,-0.3973518729117851,9.2,0.9989
6,6.016338602996359,-0.01633860299635881,11.1,0.99338
5,5.397351872911785,-0.3973518729117851,9.2,0.9989
6,5.983612883534226,0.016387116465773843,11.0,0.99404
5,5.6269946919061535,-0.6269946919061535,9.9,0.99287
5,5.626998683273242,-0.6269986832732419,9.9,0.99286
5,5.497333129222066,-0.4973331292220662,9.5,0.9924
4,6.439465945827079,-2.439465945827079,12.4,0.99058
5,5.464471703278934,-0.4644717032789343,9.4,0.9934
5,5.431191183791537,-0.43119118379153676,9.3,0.99545
7,5.235239995094654,1.7647600049053462,8.7,0.9984
7,5.235239995094654,1.7647600049053462,8.7,0.9984
7,5.235239995094654,1.7647600049053462,8.7,0.9984
7,5.235239995094654,1.7647600049053462,8.7,0.9984
7,5.332103993709022,1.6678960062909782,9.0,0.99971
6,5.88565924170477,0.1143407582952296,10.7,0.99546
6,5.88565924170477,0.1143407582952296,10.7,0.99546
6,6.082380764249683,-0.08238076424968277,11.3,0.99058
7,5.235239995094654,1.7647600049053462,8.7,0.9984
6,6.211208131212329,-0.21120813121232906,11.7,0.99314
5,5.431191183791537,-0.43119118379153676,9.3,0.99545
7,5.235239995094654,1.7647600049053462,8.7,0.9984
7,5.332103993709022,1.6678960062909782,9.0,0.99971
6,6.211208131212329,-0.21120813121232906,11.7,0.99314
5,5.8855834057300935,-0.8855834057300935,10.7,0.99565
6,6.114851036218169,-0.11485103621816872,11.4,0.99056
6,5.88565924170477,0.1143407582952296,10.7,0.99546
6,6.082380764249683,-0.08238076424968277,11.3,0.99058
5,5.659157628608845,-0.6591576286088454,10.0,0.99362
5,5.659157628608845,-0.6591576286088454,10.0,0.99362
6,6.049367666357198,-0.049367666357198026,11.2,0.99196
5,5.5621978371843595,-0.5621978371843595,9.7,0.99255
5,6.472051967441123,-1.4720519674411232,12.5,0.99027
8,6.6008034984290935,1.3991965015709065,12.9,0.99302
6,6.243897928370668,-0.24389792837066793,11.8,0.99257
5,5.853356607153991,-0.8533566071539909,10.6,0.99506
6,6.243897928370668,-0.24389792837066793,11.8,0.99257
6,5.885763017249064,0.11423698275093574,10.7,0.9952
5,5.626152513450536,-0.6261525134505357,9.9,0.99498
6,6.309728547168315,-0.3097285471683149,12.0,0.9903
7,5.787633755267727,1.212366244732273,10.4,0.99706
5,5.172079600879037,-0.1720796008790373,8.5,0.99398
4,5.625793290412594,-1.6257932904125942,9.9,0.99588
6,5.463070733430963,0.5369292665690368,9.4,0.99691
5,5.788024909242375,-0.7880249092423748,10.4,0.99608
6,5.984658621711344,0.015341378288655783,11.0,0.99142
6,5.984674587179697,0.015325412820303086,11.0,0.99138
6,5.788727389849904,0.2112726101500959,10.4,0.99432
6,5.593315035709933,0.40668496429006673,9.8,0.99592
6,5.463070733430963,0.5369292665690368,9.4,0.99691
6,5.853651968318521,0.14634803168147936,10.6,0.99432
5,5.692003089083625,-0.6920030890836246,10.1,0.99266
8,6.145716778617182,1.8542832213828184,11.5,0.99456
6,6.114475847711875,-0.11447584771187458,11.4,0.9915
6,5.3996189694179035,0.6003810305820965,9.2,0.99322
6,5.562137966678036,0.43786203332196383,9.7,0.9927
6,6.081921757034536,-0.08192175703453586,11.3,0.99173
6,5.529108903317198,0.47089109668280216,9.6,0.99412
6,5.300859071436625,0.6991409285633754,8.9,0.99666
6,5.658906172482286,0.3410938275177138,10.0,0.99425
6,5.39965090035461,0.6003490996453902,9.2,0.99314
6,5.333297412468404,0.6667025875315957,9.0,0.99672
7,6.569450809245315,0.430549190754685,12.8,0.99024
6,5.333297412468404,0.6667025875315957,9.0,0.99672
5,5.496830216968948,-0.4968302169689478,9.5,0.99366
6,5.658906172482286,0.3410938275177138,10.0,0.99425
5,5.984031977078491,-0.9840319770784909,11.0,0.99299
6,5.39965090035461,0.6003490996453902,9.2,0.99314
6,5.85326879707805,0.1467312029219503,10.6,0.99528
5,5.658335406988669,-0.6583354069886687,10.0,0.99568
5,5.658335406988669,-0.6583354069886687,10.0,0.99568
7,6.212213955718565,0.7877860442814351,11.7,0.99062
7,6.471928235061388,0.5280717649386117,12.5,0.99058
7,6.017452194413977,0.9825478055860231,11.1,0.99059
5,5.56274066310836,-0.56274066310836,9.7,0.99119
6,6.40433343201074,-0.40433343201074035,12.3,0.99727
6,6.374689047940726,-0.3746890479407261,12.2,0.99021
6,6.0816623181738,-0.08166231817379987,11.3,0.99238
5,6.179344547041256,-1.1793445470412562,11.6,0.99164
6,6.082588315338271,-0.08258831533827138,11.3,0.99006
6,6.017376358439301,-0.017376358439300965,11.1,0.99078
6,6.050006285091316,-0.05000628509131566,11.2,0.99036
6,6.082121325388948,-0.08212132538894767,11.3,0.99123
6,6.3099360982569035,-0.3099360982569035,12.0,0.98978
6,5.267430871366963,0.7325691286330374,8.8,0.99908
6,5.267430871366963,0.7325691286330374,8.8,0.99908
8,6.309760478105021,1.6902395218949788,12.0,0.99022
7,6.309752495370844,0.6902475046291556,12.0,0.99024
5,5.333065913177287,-0.33306591317728707,9.0,0.9973
6,5.4299618427283605,0.5700381572716395,9.3,0.99853
6,5.235523382157919,0.7644766178420808,8.7,0.99769
6,6.569730204941491,-0.5697302049414912,12.8,0.98954
7,6.147640617553712,0.8523593824462878,11.5,0.98974
5,5.65907780126708,-0.6590778012670802,10.0,0.99382
5,5.659073809899992,-0.6590738098999918,10.0,0.99383
5,5.755842015704242,-0.7558420157042418,10.3,0.99538
5,5.787521996989256,-0.7875219969892564,10.4,0.99734
7,6.764396173435961,0.23560382656403878,13.4,0.98981
6,6.04977079443311,-0.049770794433110055,11.2,0.99095
5,5.365887425449537,-0.3658874254495368,9.1,0.9964
5,5.365887425449537,-0.3658874254495368,9.1,0.9964
6,5.918660365495992,0.08133963450400827,10.8,0.99411
6,6.471561029289271,-0.4715610292892709,12.5,0.9915
5,6.0816782836421535,-1.0816782836421535,11.3,0.99234
6,6.569482740182021,-0.5694827401820213,12.8,0.99016
5,5.365887425449537,-0.3658874254495368,9.1,0.9964
6,6.537287872542623,-0.5372878725426231,12.7,0.98949
7,5.98407987348355,1.0159201265164501,11.0,0.99287
6,5.7882803567360215,0.21171964326397852,10.4,0.99544
6,5.7882803567360215,0.21171964326397852,10.4,0.99544
6,5.88620206762877,0.11379793237122993,10.7,0.9941
6,5.951166559768271,0.04883344023172942,10.9,0.994
6,5.7882803567360215,0.21171964326397852,10.4,0.99544
6,5.788272374001846,0.21172762599815442,10.4,0.99546
7,5.56027399824783,1.4397260017521702,9.7,0.99737
7,5.98407987348355,1.0159201265164501,11.0,0.99287
6,5.527691968000873,0.47230803199912685,9.6,0.99767
7,6.92778528872133,0.07221471127867041,13.9,0.98711
5,5.462978931987934,-0.4629789319879336,9.4,0.99714
6,6.471624891162683,-0.4716248911626826,12.5,0.99134
6,5.527691968000873,0.47230803199912685,9.6,0.99767
5,5.497213388209419,-0.49721338820941874,9.5,0.9927
5,5.528837490355198,-0.5288374903551976,9.6,0.9948
5,5.497213388209419,-0.49721338820941874,9.5,0.9927
5,5.528833498988109,-0.5288334989881092,9.6,0.99481
7,5.235299865600978,1.764700134399022,8.7,0.99825
7,5.235299865600978,1.764700134399022,8.7,0.99825
7,5.235299865600978,1.764700134399022,8.7,0.99825
7,5.235299865600978,1.764700134399022,8.7,0.99825
7,5.235299865600978,1.764700134399022,8.7,0.99825
7,5.235299865600978,1.764700134399022,8.7,0.99825
5,5.789685317951081,-0.789685317951081,10.4,0.99192
5,5.887104116590712,-0.8871041165907121,10.7,0.99184
7,6.3097724522062855,0.6902275477937145,12.0,0.99019
7,6.3423185601494465,0.6576814398505535,12.1,0.98998
8,6.667388485606417,1.3326115143935828,13.1,0.98886
6,6.439705427852373,-0.4397054278523731,12.4,0.98998
7,6.504825583308314,0.49517441669168605,12.6,0.98949
7,5.235299865600978,1.764700134399022,8.7,0.99825
5,6.309812365877168,-1.3098123658771677,12.0,0.99009
6,6.178993306737492,-0.1789933067374916,11.6,0.99252
5,5.432216965133214,-0.4322169651332137,9.3,0.99288
6,5.430736167943478,0.5692638320565218,9.3,0.99659
7,6.017156833249448,0.9828431667505519,11.1,0.99133
6,5.724233879026816,0.2757661209731843,10.2,0.99324
6,5.854721654698168,0.1452783453018318,10.6,0.99164
7,6.082185187262359,0.9178148127376407,11.3,0.99107
5,5.462396192393051,-0.46239619239305085,9.4,0.9986
6,5.430540590956155,0.5694594090438452,9.3,0.99708
6,6.017037092236801,-0.01703709223680061,11.1,0.99163
6,5.625725437172094,0.37427456282790583,9.9,0.99605
7,6.244664270851609,0.7553357291483911,11.8,0.99065
7,6.504502282574167,0.4954977174258328,12.6,0.9903
5,5.462396192393051,-0.46239619239305085,9.4,0.9986
5,5.821971987033507,-0.8219719870335069,10.5,0.99236
6,6.407442706972477,-0.40744270697247664,12.3,0.98948
6,6.08243265202183,-0.08243265202183014,11.3,0.99045
5,5.529196713393139,-0.529196713393139,9.6,0.9939
6,6.309908158687286,-0.3099081586872856,12.0,0.98985
5,6.049599165648315,-1.0495991656483152,11.2,0.99138
6,5.724138086216698,0.27586191378330227,10.2,0.99348
6,6.439434014890374,-0.4394340148903737,12.4,0.99066
6,5.724138086216698,0.27586191378330227,10.2,0.99348
8,6.764871146119462,1.2351288538805383,13.4,0.98862
6,6.505160858143726,-0.5051608581437259,12.6,0.98865
5,5.593793999760521,-0.5937939997605213,9.8,0.99472
5,5.3652807376521245,-0.36528073765212454,9.1,0.99792
6,6.439434014890374,-0.4394340148903737,12.4,0.99066
6,6.472020036504418,-0.4720200365044178,12.5,0.99035
6,6.212118162908447,-0.21211816290844698,11.7,0.99086
6,6.601957003517594,-0.6019570035175938,12.9,0.99013
5,5.692003089083625,-0.6920030890836246,10.1,0.99266
6,5.755925834413095,0.24407416558690542,10.3,0.99517
6,6.212118162908447,-0.21211816290844698,11.7,0.99086
6,5.7553311207169475,0.24466887928305248,10.3,0.99666
7,5.919901680660434,1.080098319339566,10.8,0.991
6,6.049878561344492,-0.04987856134449231,11.2,0.99068
6,6.244588434876933,-0.24458843487693294,11.8,0.99084
6,5.594121291861757,0.40587870813824267,9.8,0.9939
6,5.658111890431727,0.34188810956827265,10.0,0.99624
4,5.268652229695963,-1.268652229695963,8.8,0.99602
4,5.692027037286154,-1.6920270372861541,10.1,0.9926
5,5.495425255753889,-0.4954252557538892,9.5,0.99718
5,5.495425255753889,-0.4954252557538892,9.5,0.99718
5,5.495425255753889,-0.4954252557538892,9.5,0.99718
4,5.399531159341962,-1.3995311593419624,9.2,0.99344
6,6.374038455105344,-0.37403845510534417,12.2,0.99184
5,5.495425255753889,-0.4954252557538892,9.5,0.99718
6,6.082480548426888,-0.08248054842688823,11.3,0.99033
6,6.341320718377387,-0.3413207183773874,12.1,0.99248
4,5.399531159341962,-1.3995311593419624,9.2,0.99344
4,6.049846630407786,-2.049846630407786,11.2,0.99076
